video_path,window_idx,label,score
AVLips/1_fake/1002.mp4,9,1,0.6668065786361694
AVLips/1_fake/1003.mp4,0,1,0.6095591187477112
AVLips/1_fake/1003.mp4,1,1,0.6227149367332458
AVLips/1_fake/1003.mp4,2,1,0.5398421287536621
AVLips/1_fake/1003.mp4,3,1,0.5976776480674744
AVLips/1_fake/1003.mp4,4,1,0.6648032665252686
AVLips/1_fake/1003.mp4,5,1,0.6148762106895447
AVLips/1_fake/1003.mp4,6,1,0.6150489449501038
AVLips/1_fake/1003.mp4,7,1,0.5411336421966553
AVLips/1_fake/1003.mp4,8,1,0.5941370129585266
AVLips/1_fake/1003.mp4,9,1,0.5936159491539001
AVLips/1_fake/1004.mp4,0,1,0.6120033860206604
AVLips/1_fake/1004.mp4,1,1,0.5435319542884827
AVLips/1_fake/1004.mp4,2,1,0.6224254965782166
AVLips/1_fake/1004.mp4,3,1,0.4937780201435089
AVLips/1_fake/1004.mp4,4,1,0.5438458323478699
AVLips/1_fake/1004.mp4,5,1,0.5334538817405701
AVLips/1_fake/1004.mp4,6,1,0.5687605738639832
AVLips/1_fake/1004.mp4,7,1,0.5889458060264587
AVLips/1_fake/1004.mp4,8,1,0.6212038993835449
AVLips/1_fake/1004.mp4,9,1,0.5408722758293152
AVLips/1_fake/1005.mp4,0,1,0.639742374420166
AVLips/1_fake/1005.mp4,1,1,0.5186172723770142
AVLips/1_fake/1005.mp4,2,1,0.5797381401062012
AVLips/1_fake/1005.mp4,3,1,0.5810417532920837
AVLips/1_fake/1005.mp4,4,1,0.6026568412780762
AVLips/1_fake/1005.mp4,5,1,0.58225417137146
AVLips/1_fake/1005.mp4,6,1,0.5941402316093445
AVLips/1_fake/1005.mp4,7,1,0.6438192129135132
AVLips/1_fake/1005.mp4,8,1,0.5873910784721375
AVLips/1_fake/1005.mp4,9,1,0.5476511120796204
