video_path,window_idx,label,score
AVLips/0_real/100.mp4,6,0,0.09246549755334854
AVLips/0_real/100.mp4,7,0,0.5939855575561523
AVLips/0_real/100.mp4,8,0,0.3313661813735962
AVLips/0_real/100.mp4,9,0,0.8902084827423096
AVLips/0_real/1000.mp4,0,0,0.0031352113001048565
AVLips/0_real/1000.mp4,1,0,0.0017585910391062498
AVLips/0_real/1000.mp4,2,0,0.009260095655918121
AVLips/0_real/1000.mp4,3,0,4.7055844333954155e-05
AVLips/0_real/1000.mp4,4,0,0.0057954308576881886
AVLips/0_real/1000.mp4,5,0,0.00027066952316090465
AVLips/0_real/1000.mp4,6,0,0.0016815010458230972
AVLips/0_real/1000.mp4,7,0,0.0015358991222456098
AVLips/0_real/1000.mp4,8,0,0.00041864559170790017
AVLips/0_real/1000.mp4,9,0,0.0001124677510233596
AVLips/0_real/1001.mp4,0,0,4.278906544641359e-06
AVLips/0_real/1001.mp4,1,0,0.00811398308724165
AVLips/0_real/1001.mp4,2,0,0.01401137188076973
AVLips/0_real/1001.mp4,3,0,0.0063822707161307335
AVLips/0_real/1001.mp4,4,0,0.004477627109736204
AVLips/0_real/1001.mp4,5,0,0.00021524618205148727
AVLips/0_real/1001.mp4,6,0,0.0029975834768265486
AVLips/0_real/1001.mp4,7,0,2.1849391487194225e-05
AVLips/0_real/1001.mp4,8,0,0.0003903254109900445
AVLips/0_real/1001.mp4,9,0,0.007841982878744602
AVLips/0_real/1002.mp4,0,0,0.005355451721698046
AVLips/0_real/1002.mp4,1,0,0.0002561382716521621
AVLips/0_real/1002.mp4,2,0,0.0007072367588989437
AVLips/0_real/1002.mp4,3,0,3.9502592699136585e-05
AVLips/0_real/1002.mp4,4,0,0.05129360407590866
AVLips/0_real/1002.mp4,5,0,0.0007210894837044179
AVLips/0_real/1002.mp4,6,0,0.01318041980266571
AVLips/0_real/1002.mp4,7,0,0.0008545613382011652
AVLips/0_real/1002.mp4,8,0,0.0008303851936943829
AVLips/0_real/1002.mp4,9,0,0.002422780031338334
AVLips/0_real/1003.mp4,0,0,0.0008272135746665299
AVLips/0_real/1003.mp4,1,0,2.1195113731664605e-05
AVLips/0_real/1003.mp4,2,0,0.0005123641458339989
AVLips/0_real/1003.mp4,3,0,0.0012691625161096454
AVLips/0_real/1003.mp4,4,0,9.729318844620138e-05
AVLips/0_real/1003.mp4,5,0,7.996498607099056e-05
AVLips/0_real/1003.mp4,6,0,7.100524817360565e-05
AVLips/0_real/1003.mp4,7,0,0.0004449322586879134
AVLips/0_real/1003.mp4,8,0,0.0003975464787799865
AVLips/0_real/1003.mp4,9,0,0.0030780418310314417
AVLips/0_real/1004.mp4,0,0,0.00018846095190383494
AVLips/0_real/1004.mp4,1,0,0.00048113003140315413
AVLips/0_real/1004.mp4,2,0,0.00022463557252194732
AVLips/0_real/1004.mp4,3,0,0.0001723494060570374
AVLips/0_real/1004.mp4,4,0,0.00017974464572034776
AVLips/0_real/1004.mp4,5,0,1.1035302122763824e-05
AVLips/0_real/1004.mp4,6,0,0.04199400171637535
AVLips/0_real/1004.mp4,7,0,0.007827126421034336
AVLips/0_real/1004.mp4,8,0,0.0017557472456246614
AVLips/0_real/1004.mp4,9,0,0.00014301760529633611
AVLips/0_real/1005.mp4,0,0,0.0019698836840689182
AVLips/0_real/1005.mp4,1,0,1.256920768355485e-06
AVLips/0_real/1005.mp4,2,0,0.009613473899662495
AVLips/0_real/1005.mp4,3,0,0.012087231501936913
AVLips/0_real/1005.mp4,4,0,0.02346770651638508
AVLips/0_real/1005.mp4,5,0,0.008896461687982082
AVLips/0_real/1005.mp4,6,0,0.005274043884128332
AVLips/0_real/1005.mp4,7,0,0.006169290281832218
AVLips/0_real/1005.mp4,8,0,0.00029883155366405845
AVLips/0_real/1005.mp4,9,0,0.0008968876209110022
AVLips/1_fake/0.mp4,0,1,0.9997488856315613
AVLips/1_fake/0.mp4,1,1,0.9948443174362183
AVLips/1_fake/0.mp4,2,1,0.9902162551879883
AVLips/1_fake/0.mp4,3,1,0.9983463287353516
AVLips/1_fake/0.mp4,4,1,0.9936708211898804
AVLips/1_fake/0.mp4,5,1,0.9998210072517395
AVLips/1_fake/0.mp4,6,1,0.995090126991272
AVLips/1_fake/0.mp4,7,1,0.9996476173400879
AVLips/1_fake/0.mp4,8,1,0.9961611032485962
AVLips/1_fake/0.mp4,9,1,0.9125264883041382
AVLips/1_fake/1.mp4,0,1,0.9945182204246521
AVLips/1_fake/1.mp4,1,1,0.9998525381088257
AVLips/1_fake/1.mp4,2,1,0.9815121293067932
AVLips/1_fake/1.mp4,3,1,0.9996151924133301
AVLips/1_fake/1.mp4,4,1,0.996778666973114
AVLips/1_fake/1.mp4,5,1,0.9999860525131226
AVLips/1_fake/1.mp4,6,1,0.999984860420227
AVLips/1_fake/1.mp4,7,1,0.9999951124191284
AVLips/1_fake/1.mp4,8,1,0.9994934797286987
AVLips/1_fake/1.mp4,9,1,0.9988675117492676
AVLips/1_fake/10.mp4,0,1,0.9989799857139587
AVLips/1_fake/10.mp4,1,1,0.9959612488746643
AVLips/1_fake/10.mp4,2,1,0.9967138767242432
AVLips/1_fake/10.mp4,3,1,0.6323235034942627
AVLips/1_fake/10.mp4,4,1,0.9715880751609802
AVLips/1_fake/10.mp4,5,1,0.9999780654907227
AVLips/1_fake/10.mp4,6,1,0.9991366267204285
AVLips/1_fake/10.mp4,7,1,0.9990345239639282
AVLips/1_fake/10.mp4,8,1,0.9987372756004333
AVLips/1_fake/10.mp4,9,1,0.9968307614326477
AVLips/1_fake/100.mp4,0,1,0.9949826002120972
AVLips/1_fake/100.mp4,1,1,0.9949119687080383
AVLips/1_fake/100.mp4,2,1,0.9609496593475342
AVLips/1_fake/100.mp4,3,1,0.9840804934501648
AVLips/1_fake/100.mp4,4,1,0.9983539581298828
AVLips/1_fake/100.mp4,5,1,0.9979336261749268
AVLips/1_fake/100.mp4,6,1,0.9985371828079224
AVLips/1_fake/100.mp4,7,1,0.9934443235397339
AVLips/1_fake/100.mp4,8,1,0.9714162945747375
AVLips/1_fake/100.mp4,9,1,0.9895010590553284
AVLips/1_fake/1000.mp4,0,1,0.9988590478897095
AVLips/1_fake/1000.mp4,1,1,0.991899847984314
AVLips/1_fake/1000.mp4,2,1,0.9995282888412476
AVLips/1_fake/1000.mp4,3,1,0.9997424483299255
AVLips/1_fake/1000.mp4,4,1,0.9952260255813599
AVLips/1_fake/1000.mp4,5,1,0.9945170283317566
AVLips/1_fake/1000.mp4,6,1,0.9628748297691345
AVLips/1_fake/1000.mp4,7,1,0.9237810373306274
AVLips/1_fake/1000.mp4,8,1,0.9407427906990051
AVLips/1_fake/1000.mp4,9,1,0.583752453327179
AVLips/1_fake/1001.mp4,0,1,0.9880236387252808
AVLips/1_fake/1001.mp4,1,1,0.9991921782493591
AVLips/1_fake/1001.mp4,2,1,0.9907496571540833
AVLips/1_fake/1001.mp4,3,1,0.9869334697723389
AVLips/1_fake/1001.mp4,4,1,0.9945167899131775
AVLips/1_fake/1001.mp4,5,1,0.9122968912124634
AVLips/1_fake/1001.mp4,6,1,0.9973932504653931
AVLips/1_fake/1001.mp4,7,1,0.5491686463356018
AVLips/1_fake/1001.mp4,8,1,0.9894967079162598
AVLips/1_fake/1001.mp4,9,1,0.9887290000915527
AVLips/1_fake/1002.mp4,0,1,0.9997851252555847
AVLips/1_fake/1002.mp4,1,1,0.9922913908958435
AVLips/1_fake/1002.mp4,2,1,0.9925729036331177
AVLips/1_fake/1002.mp4,3,1,0.785352885723114
AVLips/1_fake/1002.mp4,4,1,0.9968613386154175
AVLips/1_fake/1002.mp4,5,1,0.9995256662368774
AVLips/1_fake/1002.mp4,6,1,0.9989742040634155
AVLips/1_fake/1002.mp4,7,1,0.4208157956600189
AVLips/1_fake/1002.mp4,8,1,0.7749463319778442
AVLips/1_fake/1002.mp4,9,1,0.8839219808578491
AVLips/1_fake/1003.mp4,0,1,0.9894060492515564
AVLips/1_fake/1003.mp4,1,1,0.9831063747406006
AVLips/1_fake/1003.mp4,2,1,0.9941211342811584
AVLips/1_fake/1003.mp4,3,1,0.8944019079208374
AVLips/1_fake/1003.mp4,4,1,0.2985308766365051
AVLips/1_fake/1003.mp4,5,1,0.6464224457740784
AVLips/1_fake/1003.mp4,6,1,0.9144854545593262
AVLips/1_fake/1003.mp4,7,1,0.9567790031433105
AVLips/1_fake/1003.mp4,8,1,0.9808331727981567
AVLips/1_fake/1003.mp4,9,1,0.9971190690994263
AVLips/1_fake/1004.mp4,0,1,0.22075697779655457
AVLips/1_fake/1004.mp4,1,1,0.9580170512199402
AVLips/1_fake/1004.mp4,2,1,0.9992677569389343
AVLips/1_fake/1004.mp4,3,1,0.9481886625289917
AVLips/1_fake/1004.mp4,4,1,0.7932323813438416
AVLips/1_fake/1004.mp4,5,1,0.9957106113433838
AVLips/1_fake/1004.mp4,6,1,0.3818368911743164
AVLips/1_fake/1004.mp4,7,1,0.7325706481933594
AVLips/1_fake/1004.mp4,8,1,0.6654186844825745
AVLips/1_fake/1004.mp4,9,1,0.3978782892227173
AVLips/1_fake/1005.mp4,0,1,0.9932522177696228
AVLips/1_fake/1005.mp4,1,1,0.9996939897537231
AVLips/1_fake/1005.mp4,2,1,0.9901513457298279
AVLips/1_fake/1005.mp4,3,1,0.9979756474494934
AVLips/1_fake/1005.mp4,4,1,0.9707732796669006
AVLips/1_fake/1005.mp4,5,1,0.21643154323101044
AVLips/1_fake/1005.mp4,6,1,0.9997504353523254
AVLips/1_fake/1005.mp4,7,1,0.9999867677688599
AVLips/1_fake/1005.mp4,8,1,0.9994196891784668
AVLips/1_fake/1005.mp4,9,1,0.7252706289291382
