step,epoch,batch,loss,cls_loss,ra_loss,weighted_ra_loss,ra_loss_weight,lr
1280,1,1280,1.0046677589416504,0.6202694177627563,38.439842224121094,0.3843984007835388,0.01,0.0001
1300,1,1300,0.9790475368499756,0.6050935983657837,37.39539337158203,0.3739539384841919,0.01,0.0001
1320,1,1320,0.983979344367981,0.6072107553482056,37.67686080932617,0.3767685890197754,0.01,0.0001
1340,1,1340,0.9626342058181763,0.5972714424133301,36.536277770996094,0.3653627634048462,0.01,0.0001
1360,1,1360,1.0064243078231812,0.6374092102050781,36.90150833129883,0.36901506781578064,0.01,0.0001
1380,1,1380,0.911185085773468,0.5543199777603149,35.6865119934082,0.3568651080131531,0.01,0.0001
1400,1,1400,0.953045666217804,0.5812476873397827,37.1797981262207,0.37179797887802124,0.01,0.0001
1420,1,1420,0.8623307943344116,0.513456404209137,34.88744354248047,0.34887441992759705,0.01,0.0001
1440,1,1440,0.9215129613876343,0.569501519203186,35.201141357421875,0.35201141238212585,0.01,0.0001
1460,1,1460,0.9928947687149048,0.6239503622055054,36.894439697265625,0.368944376707077,0.01,0.0001
1480,1,1480,1.1907033920288086,0.8395998477935791,35.11035919189453,0.3511035740375519,0.01,0.0001
1500,1,1500,0.8881276845932007,0.5027337074279785,38.53939437866211,0.3853939473628998,0.01,0.0001
1520,1,1520,1.152641773223877,0.8006823062896729,35.195953369140625,0.3519595265388489,0.01,0.0001
1540,1,1540,0.9991971254348755,0.6339688301086426,36.52283477783203,0.3652283251285553,0.01,0.0001
1560,1,1560,0.936782956123352,0.5811277031898499,35.565528869628906,0.3556552827358246,0.01,0.0001
1580,1,1580,0.9679068326950073,0.6034516096115112,36.44552230834961,0.3644552230834961,0.01,0.0001
1600,1,1600,1.005678415298462,0.6506414413452148,35.503692626953125,0.3550369143486023,0.01,0.0001
1620,1,1620,0.8425506353378296,0.48459744453430176,35.79532241821289,0.3579532206058502,0.01,0.0001
1640,1,1640,0.943722128868103,0.5850551128387451,35.86670684814453,0.3586670458316803,0.01,0.0001
1660,1,1660,1.050459384918213,0.6893095374107361,36.1149787902832,0.36114978790283203,0.01,0.0001
1680,1,1680,0.866931676864624,0.5173105001449585,34.962120056152344,0.3496212065219879,0.01,0.0001
1700,1,1700,0.8847682476043701,0.5209842324256897,36.37839889526367,0.36378398537635803,0.01,0.0001
1720,1,1720,0.9911495447158813,0.6356716156005859,35.547794342041016,0.3554779291152954,0.01,0.0001
1740,1,1740,0.9669018983840942,0.6120617389678955,35.48401641845703,0.35484015941619873,0.01,0.0001
1760,1,1760,0.8680733442306519,0.5028002262115479,36.527313232421875,0.365273118019104,0.01,0.0001
1780,1,1780,0.9480587244033813,0.5842726826667786,36.37860107421875,0.3637860119342804,0.01,0.0001
1800,1,1800,0.9852085113525391,0.623138427734375,36.207008361816406,0.36207008361816406,0.01,0.0001
1820,1,1820,0.9738045334815979,0.5987338423728943,37.5070686340332,0.3750706911087036,0.01,0.0001
1840,1,1840,0.7386428117752075,0.37361714243888855,36.502567291259766,0.36502566933631897,0.01,0.0001
1860,1,1860,0.9036027193069458,0.553046703338623,35.055599212646484,0.35055598616600037,0.01,0.0001
1880,1,1880,0.8988453149795532,0.5305285453796387,36.8316764831543,0.36831676959991455,0.01,0.0001
1900,1,1900,0.9166197180747986,0.5671610832214355,34.945865631103516,0.34945863485336304,0.01,0.0001
1920,1,1920,0.793608546257019,0.44027620553970337,35.33323287963867,0.3533323109149933,0.01,0.0001
1940,1,1940,0.9909948110580444,0.6408095359802246,35.018531799316406,0.3501853048801422,0.01,0.0001
1960,1,1960,0.9300402402877808,0.5782899856567383,35.17502212524414,0.3517502248287201,0.01,0.0001
1980,1,1980,0.8807641267776489,0.5209032893180847,35.986087799072266,0.3598608672618866,0.01,0.0001
2000,1,2000,0.8828679323196411,0.5295327305793762,35.333518981933594,0.3533351719379425,0.01,0.0001
2020,1,2020,0.9595462083816528,0.6065422892570496,35.300392150878906,0.35300391912460327,0.01,0.0001
2040,1,2040,0.8508724570274353,0.48163455724716187,36.923789978027344,0.36923789978027344,0.01,0.0001
2060,1,2060,0.9372778534889221,0.5863356590270996,35.09421920776367,0.3509421944618225,0.01,0.0001
2080,1,2080,1.266922116279602,0.8643844723701477,40.25376892089844,0.40253767371177673,0.01,0.0001
2100,1,2100,0.739270806312561,0.3813073933124542,35.79634094238281,0.3579634130001068,0.01,0.0001
2120,1,2120,1.118998408317566,0.7601538896560669,35.884456634521484,0.3588445484638214,0.01,0.0001
2140,1,2140,0.8997412919998169,0.5363438129425049,36.339744567871094,0.3633974492549896,0.01,0.0001
2160,1,2160,0.9851257801055908,0.6188754439353943,36.625030517578125,0.36625030636787415,0.01,0.0001
2180,1,2180,0.8075039982795715,0.4150860905647278,39.241790771484375,0.39241790771484375,0.01,0.0001
2200,1,2200,0.9785656929016113,0.6198031902313232,35.87625503540039,0.3587625324726105,0.01,0.0001
2220,1,2220,1.136892318725586,0.784003734588623,35.28885269165039,0.3528885245323181,0.01,0.0001
2240,1,2240,0.7761462926864624,0.41953784227371216,35.66084671020508,0.35660845041275024,0.01,0.0001
2260,1,2260,1.0466032028198242,0.6897655129432678,35.68377685546875,0.35683774948120117,0.01,0.0001
2280,1,2280,0.7810933589935303,0.43124663829803467,34.98467254638672,0.3498467206954956,0.01,0.0001
2300,1,2300,0.8652797341346741,0.5137758255004883,35.150390625,0.3515039086341858,0.01,0.0001
2320,1,2320,0.7431610822677612,0.39327049255371094,34.98905563354492,0.3498905599117279,0.01,0.0001
2340,1,2340,0.916563093662262,0.5645408630371094,35.20222473144531,0.3520222306251526,0.01,0.0001
2360,1,2360,0.8839112520217896,0.5348736643791199,34.90375518798828,0.3490375578403473,0.01,0.0001
2380,1,2380,0.7107203006744385,0.3546527624130249,35.60675048828125,0.3560675084590912,0.01,0.0001
2400,1,2400,0.8675529956817627,0.5127544403076172,35.4798583984375,0.3547985851764679,0.01,0.0001
2420,1,2420,0.8198607563972473,0.46711793541908264,35.27428436279297,0.3527428209781647,0.01,0.0001
2440,1,2440,0.9613643884658813,0.6108517646789551,35.05126190185547,0.35051262378692627,0.01,0.0001
2460,1,2460,0.7491154670715332,0.3954213261604309,35.369415283203125,0.3536941409111023,0.01,0.0001
2480,1,2480,0.7819499969482422,0.427600234746933,35.434974670410156,0.3543497323989868,0.01,0.0001
2500,1,2500,0.7835592031478882,0.42984896898269653,35.37102508544922,0.35371023416519165,0.01,0.0001
2520,1,2520,0.8410477638244629,0.48999834060668945,35.104942321777344,0.35104942321777344,0.01,0.0001
2540,1,2540,0.6801204085350037,0.3290148675441742,35.11055374145508,0.35110554099082947,0.01,0.0001
2560,1,2560,0.7511050701141357,0.40085679292678833,35.02482604980469,0.350248247385025,0.01,0.0001
2580,1,2580,1.038196086883545,0.6870224475860596,35.11735916137695,0.3511735796928406,0.01,0.0001
2600,1,2600,0.9310188293457031,0.5754696726799011,35.55491638183594,0.355549156665802,0.01,0.0001
2620,1,2620,0.9917355179786682,0.6299271583557129,36.18083572387695,0.3618083596229553,0.01,0.0001
2640,1,2640,0.8116522431373596,0.46322208642959595,34.843017578125,0.34843015670776367,0.01,0.0001
2660,1,2660,0.6022189855575562,0.24793659150600433,35.42823791503906,0.3542823791503906,0.01,0.0001
2680,1,2680,0.6601359844207764,0.31070762872695923,34.942840576171875,0.3494283854961395,0.01,0.0001
2700,1,2700,0.8985353708267212,0.5469832420349121,35.15521240234375,0.3515521287918091,0.01,0.0001
2720,1,2720,0.9224815964698792,0.5628136992454529,35.96678924560547,0.35966789722442627,0.01,0.0001
2740,1,2740,1.130707859992981,0.7802779078483582,35.04299545288086,0.3504299521446228,0.01,0.0001
2760,1,2760,1.10544753074646,0.7519071698188782,35.35403060913086,0.353540301322937,0.01,0.0001
2780,1,2780,0.8004880547523499,0.45067542791366577,34.98126220703125,0.3498126268386841,0.01,0.0001
2800,1,2800,0.7899976372718811,0.4396345913410187,35.03630447387695,0.3503630459308624,0.01,0.0001
2820,1,2820,0.6980984210968018,0.3472779095172882,35.082054138183594,0.35082054138183594,0.01,0.0001
2840,1,2840,0.8599851131439209,0.5015284419059753,35.845664978027344,0.35845664143562317,0.01,0.0001
2860,1,2860,0.8113832473754883,0.46170955896377563,34.96736526489258,0.34967365860939026,0.01,0.0001
2880,1,2880,0.8985747694969177,0.5492691397666931,34.930564880371094,0.3493056297302246,0.01,0.0001
2900,1,2900,0.8452889919281006,0.4897741377353668,35.55148696899414,0.35551485419273376,0.01,0.0001
2920,1,2920,0.8228247165679932,0.4735426902770996,34.92820358276367,0.34928202629089355,0.01,0.0001
2940,1,2940,0.6351770162582397,0.28470438718795776,35.047264099121094,0.350472629070282,0.01,0.0001
2960,1,2960,0.819420337677002,0.46081799268722534,35.86023712158203,0.358602374792099,0.01,0.0001
2980,1,2980,0.846014142036438,0.48195287585258484,36.4061279296875,0.36406126618385315,0.01,0.0001
3000,1,3000,0.6553500890731812,0.3069828748703003,34.83671951293945,0.34836718440055847,0.01,0.0001
3020,1,3020,0.7251307368278503,0.3739936649799347,35.11370849609375,0.35113707184791565,0.01,0.0001
3040,1,3040,0.794249951839447,0.4446335732936859,34.961639404296875,0.3496163785457611,0.01,0.0001
3060,1,3060,0.8366996049880981,0.48336276412010193,35.333683013916016,0.35333681106567383,0.01,0.0001
3080,1,3080,0.8202078342437744,0.46709656715393066,35.31113052368164,0.35311129689216614,0.01,0.0001
3100,1,3100,0.6842211484909058,0.33504563570022583,34.91755294799805,0.34917551279067993,0.01,0.0001
3120,1,3120,0.8359216451644897,0.4826541841030121,35.326744079589844,0.3532674312591553,0.01,0.0001
3140,1,3140,0.8666808009147644,0.4514174461364746,41.526336669921875,0.4152633547782898,0.01,0.0001
3160,1,3160,0.7569226026535034,0.40351471304893494,35.340789794921875,0.3534078896045685,0.01,0.0001
3180,1,3180,0.8819574117660522,0.5279850959777832,35.3972282409668,0.35397228598594666,0.01,0.0001
3200,1,3200,0.7999474406242371,0.4500681161880493,34.98793411254883,0.34987932443618774,0.01,0.0001
3220,1,3220,0.6371980309486389,0.27776002883911133,35.94380187988281,0.3594380021095276,0.01,0.0001
3240,1,3240,0.7445120215415955,0.3960137963294983,34.849822998046875,0.34849822521209717,0.01,0.0001
3260,1,3260,0.7001192569732666,0.34523290395736694,35.4886360168457,0.35488635301589966,0.01,0.0001
3280,1,3280,0.9386911988258362,0.5808725357055664,35.78186798095703,0.3578186631202698,0.01,0.0001
3300,1,3300,0.6672841310501099,0.316287636756897,35.099647521972656,0.3509964644908905,0.01,0.0001
3320,1,3320,0.7119622230529785,0.3616665005683899,35.029571533203125,0.35029569268226624,0.01,0.0001
3340,1,3340,0.9221640229225159,0.5537644028663635,36.839962005615234,0.36839962005615234,0.01,0.0001
3360,1,3360,0.7377690076828003,0.38258448243141174,35.518455505371094,0.35518455505371094,0.01,0.0001
3380,1,3380,0.9785112142562866,0.612285852432251,36.62253952026367,0.36622539162635803,0.01,0.0001
3400,1,3400,0.7481258511543274,0.391202449798584,35.69234085083008,0.3569234013557434,0.01,0.0001
3420,1,3420,1.0982568264007568,0.747809112071991,35.04477310180664,0.35044771432876587,0.01,0.0001
3440,1,3440,0.7099359035491943,0.36117038130760193,34.876548767089844,0.34876549243927,0.01,0.0001
3460,1,3460,0.8275210857391357,0.4746659994125366,35.28550720214844,0.35285505652427673,0.01,0.0001
3480,1,3480,0.5783500671386719,0.22594842314720154,35.24016571044922,0.35240164399147034,0.01,0.0001
3500,1,3500,0.7603731155395508,0.4078950881958008,35.247806549072266,0.3524780571460724,0.01,0.0001
3520,1,3520,0.7230979800224304,0.37325865030288696,34.98393249511719,0.34983932971954346,0.01,0.0001
3540,1,3540,0.6906799674034119,0.341802716255188,34.887725830078125,0.3488772511482239,0.01,0.0001
3560,1,3560,0.8252887725830078,0.47597581148147583,34.93129348754883,0.3493129312992096,0.01,0.0001
3580,1,3580,0.6369529962539673,0.28854870796203613,34.840431213378906,0.34840431809425354,0.01,0.0001
3600,1,3600,0.6210253238677979,0.26565074920654297,35.53745651245117,0.3553745448589325,0.01,0.0001
3620,1,3620,0.7258816361427307,0.3763660788536072,34.95155715942383,0.34951555728912354,0.01,0.0001
3640,1,3640,0.965285062789917,0.6123551726341248,35.292991638183594,0.3529299199581146,0.01,0.0001
3660,1,3660,0.770230770111084,0.4188084900379181,35.14223098754883,0.3514223098754883,0.01,0.0001
3680,1,3680,0.6302600502967834,0.27978813648223877,35.04719161987305,0.3504719138145447,0.01,0.0001
3700,1,3700,0.8006597757339478,0.44363534450531006,35.70244598388672,0.3570244610309601,0.01,0.0001
3720,1,3720,0.672940731048584,0.32072556018829346,35.221519470214844,0.3522152006626129,0.01,0.0001
3740,1,3740,0.5589706301689148,0.20785704255104065,35.111358642578125,0.35111358761787415,0.01,0.0001
3760,1,3760,1.0129376649856567,0.658967137336731,35.39705276489258,0.3539705276489258,0.01,0.0001
3780,1,3780,0.8588669896125793,0.48432135581970215,37.45456314086914,0.3745456337928772,0.01,0.0001
3800,1,3800,0.9326147437095642,0.5820897221565247,35.0525016784668,0.35052502155303955,0.01,0.0001
3820,1,3820,0.8629189729690552,0.5105381011962891,35.23808670043945,0.3523808717727661,0.01,0.0001
3840,1,3840,0.656236469745636,0.3044768273830414,35.17596435546875,0.3517596423625946,0.01,0.0001
3860,1,3860,0.6278321146965027,0.2800828814506531,34.774925231933594,0.3477492332458496,0.01,0.0001
3880,1,3880,0.5455290675163269,0.1905432790517807,35.49858093261719,0.3549858033657074,0.01,0.0001
3900,1,3900,1.1400001049041748,0.7914019227027893,34.85981750488281,0.3485981523990631,0.01,0.0001
3920,1,3920,0.8083992004394531,0.44040074944496155,36.799842834472656,0.3679984211921692,0.01,0.0001
3940,1,3940,0.6254440546035767,0.27759188413619995,34.785221099853516,0.3478522002696991,0.01,0.0001
3960,1,3960,0.5470898747444153,0.19711655378341675,34.99733352661133,0.34997332096099854,0.01,0.0001
3980,1,3980,0.48390090465545654,0.1329958736896515,35.09050369262695,0.35090503096580505,0.01,0.0001
4000,1,4000,0.6847403049468994,0.33564409613609314,34.90962219238281,0.3490962088108063,0.01,0.0001
4020,1,4020,0.8004598617553711,0.4468652606010437,35.359458923339844,0.353594571352005,0.01,0.0001
4040,1,4040,0.8686670064926147,0.5177580118179321,35.09089660644531,0.35090896487236023,0.01,0.0001
4060,1,4060,0.7302305698394775,0.3813590407371521,34.88715362548828,0.34887152910232544,0.01,0.0001
4080,1,4080,0.6610462665557861,0.309200644493103,35.1845588684082,0.3518455922603607,0.01,0.0001
4100,1,4100,0.8533260822296143,0.5037292838096619,34.959678649902344,0.34959676861763,0.01,0.0001
4120,1,4120,0.5688714385032654,0.21871396899223328,35.0157470703125,0.3501574695110321,0.01,0.0001
4140,1,4140,0.9892892837524414,0.6370517015457153,35.2237548828125,0.3522375524044037,0.01,0.0001
4160,1,4160,0.7449432611465454,0.38997066020965576,35.49726104736328,0.35497260093688965,0.01,0.0001
4180,1,4180,0.8178740739822388,0.46886876225471497,34.90052795410156,0.3490052819252014,0.01,0.0001
4200,1,4200,0.889909565448761,0.5413100123405457,34.859954833984375,0.34859955310821533,0.01,0.0001
4220,1,4220,0.8299056887626648,0.4800453186035156,34.98603820800781,0.34986037015914917,0.01,0.0001
4240,1,4240,0.8300825953483582,0.47911542654037476,35.096717834472656,0.3509671688079834,0.01,0.0001
4260,1,4260,0.6960550546646118,0.3383491039276123,35.770599365234375,0.3577059805393219,0.01,0.0001
4280,1,4280,0.6756389141082764,0.3176969885826111,35.794193267822266,0.3579419255256653,0.01,0.0001
4300,1,4300,0.7195005416870117,0.36781275272369385,35.16877746582031,0.3516877591609955,0.01,0.0001
4320,1,4320,0.5206423401832581,0.17206086218357086,34.858150482177734,0.3485814929008484,0.01,0.0001
4340,1,4340,0.5324428081512451,0.18237066268920898,35.00721740722656,0.3500721752643585,0.01,0.0001
4360,1,4360,0.8663276433944702,0.5146453976631165,35.16822814941406,0.35168227553367615,0.01,0.0001
4380,1,4380,0.6948295831680298,0.3229159116744995,37.19137191772461,0.37191370129585266,0.01,0.0001
4400,1,4400,0.6224799156188965,0.25454142689704895,36.793853759765625,0.3679385185241699,0.01,0.0001
4420,1,4420,0.8167710304260254,0.4673430621623993,34.94279479980469,0.3494279384613037,0.01,0.0001
4440,1,4440,0.58472740650177,0.23580120503902435,34.89262390136719,0.34892621636390686,0.01,0.0001
4460,1,4460,0.6951896548271179,0.3362339735031128,35.89556884765625,0.3589556813240051,0.01,0.0001
4480,1,4480,0.794797420501709,0.4469631314277649,34.78343200683594,0.3478343188762665,0.01,0.0001
4500,1,4500,0.6801447868347168,0.32553571462631226,35.460906982421875,0.35460907220840454,0.01,0.0001
4520,1,4520,0.5714128613471985,0.21706542372703552,35.43474578857422,0.35434743762016296,0.01,0.0001
4540,1,4540,0.890356719493866,0.5409703254699707,34.93864059448242,0.34938639402389526,0.01,0.0001
4560,1,4560,0.8049512505531311,0.45676401257514954,34.8187255859375,0.34818723797798157,0.01,0.0001
4580,1,4580,0.8847768306732178,0.5355287790298462,34.9248046875,0.3492480516433716,0.01,0.0001
4600,1,4600,0.5721063613891602,0.22265055775642395,34.94558334350586,0.3494558334350586,0.01,0.0001
4620,1,4620,0.6302464008331299,0.2762725353240967,35.39738845825195,0.3539738655090332,0.01,0.0001
4640,1,4640,1.0158696174621582,0.6572698950767517,35.85997009277344,0.3585996925830841,0.01,0.0001
4660,1,4660,0.6483480930328369,0.30031922459602356,34.802886962890625,0.34802886843681335,0.01,0.0001
4680,1,4680,0.5744481086730957,0.22653523087501526,34.79128646850586,0.34791284799575806,0.01,0.0001
4700,1,4700,0.7992322444915771,0.45101696252822876,34.821529388427734,0.3482152819633484,0.01,0.0001
4720,1,4720,0.6662569046020508,0.3178088366985321,34.844810485839844,0.34844809770584106,0.01,0.0001
4740,1,4740,0.8756476640701294,0.5153939723968506,36.02537155151367,0.3602537214756012,0.01,0.0001
4760,2,8,0.6443862318992615,0.291689395904541,35.269683837890625,0.35269683599472046,0.01,0.0001
4780,2,28,0.7307921648025513,0.3694382309913635,36.13539123535156,0.36135390400886536,0.01,0.0001
4800,2,48,0.8224997520446777,0.4704461693763733,35.205360412597656,0.35205358266830444,0.01,0.0001
4820,2,68,0.6817213892936707,0.33271199464797974,34.90093994140625,0.3490093946456909,0.01,0.0001
4840,2,88,0.7706977128982544,0.4175822138786316,35.311546325683594,0.3531154692173004,0.01,0.0001
4860,2,108,0.8158094882965088,0.4567945599555969,35.90149688720703,0.35901495814323425,0.01,0.0001
4880,2,128,0.919649600982666,0.5714517831802368,34.81978225708008,0.3481978178024292,0.01,0.0001
4900,2,148,0.5892666578292847,0.24028456211090088,34.89821243286133,0.3489821255207062,0.01,0.0001
4920,2,168,1.0225284099578857,0.6708308458328247,35.169761657714844,0.3516975939273834,0.01,0.0001
4940,2,188,0.5720843076705933,0.21676334738731384,35.532100677490234,0.3553209900856018,0.01,0.0001
4960,2,208,0.8116410374641418,0.4587922692298889,35.28487777709961,0.35284876823425293,0.01,0.0001
4980,2,228,0.5009589195251465,0.15131211280822754,34.96467971801758,0.34964677691459656,0.01,0.0001
5000,2,248,0.6984078288078308,0.34864088892936707,34.9766960144043,0.34976693987846375,0.01,0.0001
5020,2,268,0.6764569282531738,0.3233042359352112,35.31527328491211,0.35315272212028503,0.01,0.0001
5040,2,288,0.5435184240341187,0.19350919127464294,35.00092315673828,0.3500092327594757,0.01,0.0001
5060,2,308,0.6801285147666931,0.32949763536453247,35.063087463378906,0.35063087940216064,0.01,0.0001
5080,2,328,0.6752080917358398,0.32525044679641724,34.99576187133789,0.3499576151371002,0.01,0.0001
5100,2,348,0.6438226699829102,0.2947821319103241,34.904052734375,0.34904050827026367,0.01,0.0001
5120,2,368,0.739065408706665,0.38831964135169983,35.07457733154297,0.3507457673549652,0.01,0.0001
5140,2,388,0.7480367422103882,0.39910688996315,34.89298629760742,0.34892985224723816,0.01,0.0001
5160,2,408,0.5527840256690979,0.20155008137226105,35.12339782714844,0.35123395919799805,0.01,0.0001
5180,2,428,0.5244645476341248,0.17208531498908997,35.23792266845703,0.3523792326450348,0.01,0.0001
5200,2,448,0.7293135523796082,0.3779931664466858,35.13203811645508,0.35132038593292236,0.01,0.0001
5220,2,468,0.7279336452484131,0.37667083740234375,35.126285552978516,0.3512628376483917,0.01,0.0001
5240,2,488,0.9100375175476074,0.5551872253417969,35.48503112792969,0.35485029220581055,0.01,0.0001
5260,2,508,0.8012311458587646,0.448403000831604,35.282814025878906,0.35282814502716064,0.01,0.0001
5280,2,528,0.5799767374992371,0.21721354126930237,36.27632141113281,0.3627631962299347,0.01,0.0001
5300,2,548,0.664177656173706,0.3093074858188629,35.48701858520508,0.35487017035484314,0.01,0.0001
5320,2,568,0.6007150411605835,0.24995604157447815,35.075897216796875,0.35075896978378296,0.01,0.0001
5340,2,588,0.4923139810562134,0.1292625218629837,36.305145263671875,0.3630514442920685,0.01,0.0001
5360,2,608,0.6183234453201294,0.2659783363342285,35.2345085144043,0.3523450791835785,0.01,0.0001
5380,2,628,0.5879635810852051,0.23942935466766357,34.85342025756836,0.3485341966152191,0.01,0.0001
